"","latitude","longitude","site_arrive_date","site_arrive_time","site_depart_date","site_depart_time","site","observer_name","project_org","lifestage","count","notes","disposition","species"
"586",60.483352,-151.057714,2025-06-24,10:26:00,2025-06-24,02:16:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",31,"NULL","ID'ed and Released","coho salmon"
"587",60.483352,-151.057714,2025-06-24,10:26:00,2025-06-24,02:16:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",4,"NULL","ID'ed and Released","sculpin-unspecified"
"588",60.483352,-151.057714,2025-06-24,10:26:00,2025-06-24,02:16:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","salmonid, unspecified"
"589",60.483352,-151.057714,2025-06-17,10:07:00,2025-06-17,13:56:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",6,"NULL","ID'ed and Released","sculpin-unspecified"
"590",60.483352,-151.057714,2025-06-17,10:07:00,2025-06-17,13:56:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",4,"NULL","ID'ed and Released","coho salmon"
"591",60.483352,-151.057714,2025-07-08,09:56:00,2025-07-08,14:14:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",11,"NULL","ID'ed and Released","coho salmon"
"592",60.483352,-151.057714,2025-07-08,09:56:00,2025-07-08,14:14:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",4,"NULL","ID'ed and Released","sculpin-unspecified"
"593",60.483352,-151.057714,2025-07-08,09:56:00,2025-07-08,14:14:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","Chinook salmon"
"594",60.48221,-151.132684,2025-05-13,14:02:00,2025-05-14,13:03:00,"Slikok Creek Platform","Katey Shedden","KWF","juvenile",6,"NULL","ID'ed and Released","coho salmon"
"595",60.48221,-151.132684,2025-05-13,14:02:00,2025-05-14,13:03:00,"Slikok Creek Platform","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","threespine stickleback"
"596",60.48221,-151.132684,2025-05-13,14:02:00,2025-05-14,13:03:00,"Slikok Creek Platform","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","ninespine stickleback"
"597",60.48221,-151.132684,2025-05-13,14:02:00,2025-05-14,13:03:00,"Slikok Creek Platform","Katey Shedden","KWF","not recorded",3,"NULL","ID'ed and Released","sculpin-unspecified"
"598",60.48221,-151.132684,2025-05-12,16:26:00,2025-05-13,13:10:00,"Slikok Creek Platform","Katey Shedden","KWF","juvenile",5,"NULL","ID'ed and Released","coho salmon"
"599",60.48221,-151.132684,2025-05-12,16:26:00,2025-05-13,13:10:00,"Slikok Creek Platform","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","Dolly Varden"
"600",60.48221,-151.132684,2025-05-12,16:26:00,2025-05-13,13:10:00,"Slikok Creek Platform","Katey Shedden","KWF","not recorded",2,"NULL","ID'ed and Released","sculpin-unspecified"
"601",60.56605,-151.270569,2025-05-16,09:07:00,2025-05-16,14:53:00,"Shqui Tsatnu","Katey Shedden","KWF","not recorded",4,"NULL","ID'ed and Released","ninespine stickleback"
